"서대문구","한국인",314194,11403,11064,11821,16249,23517,24297,23523,24000,24815,27589,24386,24965,19262,14545,12780,10247,5850,2486,899,281,215,312800,10768,11035,11536,15338,23148,25004,22219,24027,23716,27661,24359,25108,19983,14579,12686,11129,6301,2694,994,289,226,310313,10152,11028,11056,14457,22754,25673,21436,24090,22407,26912,24683,24674,20946,14674,12802,11298,6776,2872,1048,328,247,309397,9450,10945,10806,13809,22419,26415,21409,23272,21863,26233,25040,24364,21727,15065,13018,11172,7459,3120,1185,349,277,312173,9060,11115,10915,12707,22638,27718,21991,23118,22264,25223,25575,23792,22301,16257,13272,11032,7692,3554,1283,368,298
"서대문구","외국인",11677,183,152,179,948,3557,2060,1042,662,513,544,619,530,338,152,78,58,36,19,5,1,1,12228,165,159,159,1011,4127,2094,1080,694,479,520,531,509,332,157,92,54,37,18,8,1,1,12767,149,158,190,894,4529,2302,1023,706,519,517,475,536,358,175,105,55,46,19,7,2,2,13774,150,191,193,1115,5002,2387,1158,710,536,553,461,523,366,182,120,53,42,20,6,4,2,10779,110,157,177,573,3362,2042,1032,665,519,503,406,458,327,197,110,68,42,23,4,3,1
"마포구","계",390887,15792,15278,14719,18833,28519,33650,37129,35243,34269,33172,27748,27503,20729,15176,13046,10105,5822,2649,931,294,280,385783,14687,14759,14670,17663,28163,34428,34831,35091,32619,33667,27276,27183,21131,15222,12833,10852,6309,2830,949,343,277,386359,14004,14110,14540,17097,28447,36110,33782,35386,30991,33886,28020,27091,22062,15264,13072,11124,6664,3042,1007,364,296,385925,13043,13901,14057,16522,28822,37358,33436,34386,30302,33402,28716,26604,22947,15590,13268,11188,7236,3289,1182,356,320,381858,11660,13573,13907,14951,28016,38160,33296,33277,29915,32239,29240,26019,23274,16757,13350,11075,7439,3685,1319,358,348
"마포구","한국인",379892,15560,15103,14578,18268,26248,31622,35720,34307,33617,32486,27008,26929,20386,15049,13003,10074,5798,2640,925,292,279,374915,14479,14578,14523,17136,25724,32391,33533,34164,31985,33009,26630,26577,20830,15096,12773,10821,6290,2816,944,340,276,375077,13805,13941,14386,16562,25528,34033,32513,34450,30360,33309,27392,26506,21748,15114,13007,11089,6647,3028,1003,361,295,374035,12847,13713,13897,15830,25533,35202,32201,33445,29630,32838,28143,26027,22625,15419,13193,11147,7217,3278,1178,354,318,371890,11503,13396,13770,14602,25662,36242,32085,32401,29269,31726,28739,25516,22977,16582,13271,11038,7419,3677,1313,356,346
"마포구","외국인",10995,232,175,141,565,2271,2028,1409,936,652,686,740,574,343,127,43,31,24,9,6,2,1,10868,208,181,147,527,2439,2037,1298,927,634,658,646,606,301,126,60,31,19,14,5,3,1,11282,199,169,154,535,2919,2077,1269,936,631,577,628,585,314,150,65,35,17,14,4,3,1,11890,196,188,160,692,3289,2156,1235,941,672,564,573,577,322,171,75,41,19,11,4,2,2,9968,157,177,137,349,2354,1918,1211,876,646,513,501,503,297,175,79,37,20,8,6,2,2
"양천구","계",481845,17288,21298,25700,34263,34390,30386,32732,35620,40868,48282,41396,38690,28869,19187,13468,9537,5622,2843,985,267,154,475018,16103,20879,25380,32048,33231,30554,30219,35642,38891,47743,40394,38958,29742,20254,13973,10367,6096,3038,1055,300,151,468145,14767,20225,25035,30176,31858,30721,28317,35406,37021,46492,40737,38206,31139,20902,15041,10840,6425,3195,1131,347,164,462285,13264,20089,24455,28256,30629,31055,27423,33361,36357,45111,40721,37702,32598,22157,15956,11171,6846,3381,1240,342,171,457781,12013,19711,24885,26107,29147,31170,26831,31813,36577,43104,40858,36492,33403,24414,17220,11420,7133,3598,1344,353,188
"양천구","한국인",477739,17173,21224,25667,34214,34199,29917,32220,35167,40472,47805,40796,38275,28653,19119,13453,9524,5617,2840,985,266,153,471154,15993,20793,25335,32003,33050,30141,29715,35202,38516,47296,39859,38552,29563,20192,13957,10359,6089,3035,1055,299,150,464185,14651,20141,24984,30117,31659,30294,27813,35004,36637,46045,40212,37729,30958,20842,15017,10833,6418,3191,1131,346,163,458165,13156,20000,24390,28193,30337,30627,26893,32942,35968,44692,40217,37207,32396,22095,15926,11161,6839,3375,1240,341,170,454251,11923,19629,24815,26057,28947,30827,26399,31421,36236,42757,40430,36065,33204,24347,17183,11410,7127,3594,1341,352,187
"양천구","외국인",4106,115,74,33,49,191,469,512,453,396,477,600,415,216,68,15,13,5,3,-,1,1,3864,110,86,45,45,181,413,504,440,375,447,535,406,179,62,16,8,7,3,-,1,1,3960,116,84,51,59,199,427,504,402,384,447,525,477,181,60,24,7,7,4,-,1,1,4120,108,89,65,63,292,428,530,419,389,419,504,495,202,62,30,10,7,6,-,1,1,3530,90,82,70,50,200,343,432,392,341,347,428,427,199,67,37,10,6,4,3,1,1
"강서구","계",602104,26863,24165,23137,30547,39989,46585,54568,54495,49161,48130,45064,49683,38655,26374,18412,12760,7616,3924,1399,376,201,608255,25348,24249,23001,28873,39187,49661,53262,56620,48599,49226,44003,49742,40452,27811,19541,14324,8075,4166,1520,400,195,603611,23269,23814,22439,27188,37547,50707,51656,56867,46416,49100,44054,48672,42222,28583,20984,14847,8606,4337,1664,430,209,598273,20904,23465,21684,25899,35759,52571,50875,53866,46080,48424,44006,46593,44070,30006,22350,15282,9327,4590,1833,471,218,585901,17688,22220,21262,23550,34309,53505,50522,50119,45680,46211,43568,43904,44379,32417,23479,15525,9801,4999,2031,493,239
"강서구","한국인",595485,26646,24065,23090,30460,39654,45771,53646,53813,48599,47424,44169,48985,38274,26279,18365,12741,7608,3921,1399,375,201,601691,25101,24124,22956,28769,38896,48899,52321,55872,48069,48536,43178,49016,40109,27702,19503,14294,8068,4164,1519,400,195,596949,23000,23680,22377,27104,37273,50004,50717,56101,45885,48412,43281,47817,41853,28459,20941,14815,8595,4333,1663,430,209,591796,20648,23320,21616,25826,35481,51937,49954,53124,45481,47795,43289,45778,43708,29872,22298,15252,9314,4582,1832,471,218,580185,17481,22079,21202,23492,34061,52930,49668,49394,45143,45745,43004,43192,44061,32279,23418,15497,9788,4990,2029,493,239
"강서구","외국인",6619,217,100,47,87,335,814,922,682,562,706,895,698,381,95,47,19,8,3,-,1,-,6564,247,125,45,104,291,762,941,748,530,690,825,726,343,109,38,30,7,2,1,-,-,6662,269,134,62,84,274,703,939,766,531,688,773,855,369,124,43,32,11,4,1,-,-,6477,256,145,68,73,278,634,921,742,599,629,717,815,362,134,52,30,13,8,1,-,-,5716,207,141,60,58,248,575,854,725,537,466,564,712,318,138,61,28,13,9,2,-,-
"구로구","계",449600,19913,18268,15598,20378,27281,32584,38315,39921,37568,37996,37289,38962,29822,20890,15299,10357,5588,2397,816,208,150,441559,18086,17914,15540,19048,26267,32262,35232,39432,35924,38106,35896,38624,30434,21327,15819,11743,6074,2553,897,231,150,438486,16290,17190,15296,18119,25724,32574,33456,38593,33987,38079,36588,39114,31675,21911,16731,12209,6789,2776,956,274,155,439371,15662,16981,15131,17257,25101,33305,33514,37240,33739,37366,36394,38684,33218,23095,17800,12776,7432,3121,1100,299,156,432488,13947,16162,15166,15787,24139,33477,33493,34986,33304,35215,35824,36830,33960,24947,18906,13135,7951,3553,1210,317,179
"구로구","한국인",417551,18790,17639,15331,20050,26616,29824,35072,37329,34591,33678,31318,34282,27872,20552,15206,10298,5555,2380,810,208,150,410742,16873,17196,15171,18741,25645,29929,31913,36666,33241,33886,30594,33993,28681,20969,15713,11682,6043,2534,891,231,150,404497,15019,16375,14869,17754,24735,30395,30003,35584,31190,33626,31001,33138,29703,21454,16610,12151,6755,2760,947,273,155,406664,14397,16104,14676,16903,24141,31511,30262,34392,31016,33431,31413,32580,30906,22521,17652,12721,7388,3107,1089,298,156,404408,12869,15330,14686,15503,23351,32064,30724,32423,30981,32222,31791,31539,31724,24259,18721,13083,7907,3536,1203,313,179
"구로구","외국인",32049,1123,629,267,328,665,2760,3243,2592,2977,4318,5971,4680,1950,338,93,59,33,17,6,-,-,30817,1213,718,369,307,622,2333,3319,2766,2683,4220,5302,4631,1753,358,106,61,31,19,6,-,-,33989,1271,815,427,365,989,2179,3453,3009,2797,4453,5587,5976,1972,457,121,58,34,16,9,1,-,32707,1265,877,455,354,960,1794,3252,2848,2723,3935,4981,6104,2312,574,148,55,44,14,11,1,-,28080,1078,832,480,284,788,1413,2769,2563,2323,2993,4033,5291,2236,688,185,52,44,17,7,4,-
"금천구","계",254654,9056,8007,7993,11688,16459,19969,20749,19505,19765,23259,24552,24008,17365,11875,8981,6077,3223,1373,462,140,148,253491,8593,8147,7784,10772,16014,20423,20234,19915,18808,22911,23509,24546,17665,12321,9118,6989,3425,1523,486,167,141,254021,8169,7865,7396,9878,15750,21480,19795,20109,17529,22401,23845,25366,18699,12580,9545,7344,3739,1625,573,181,152,251820,7446,7705,7117,9108,15210,22406,19757,19330,17042,21129,23132,24953,19825,13212,10068,7489,4143,1799,605,175,169,247835,6470,7310,6957,8123,14724,23499,20083,18345,16537,19487,22172,23713,20573,14079,10539,7655,4446,2061,693,191,178
"금천구","한국인",235386,8311,7632,7874,11543,16122,18384,18822,17995,17884,20495,20882,21267,16199,11672,8935,6053,3203,1368,458,140,147,235154,7786,7664,7629,10636,15729,19064,18282,18300,17125,20233,20260,21846,16758,12098,9069,6962,3408,1517,481,167,140,233917,7330,7327,7185,9731,15309,20278,17783,18432,15869,19560,20387,21712,17660,12316,9483,7314,3725,1616,568,181,151,232810,6624,7122,6854,8951,14787,21454,17949,17717,15489,18702,20016,21334,18615,12896,9979,7461,4130,1787,602,173,168,231733,5775,6773,6685,7984,14365,22762,18576,16905,15298,17605,19667,20625,19399,13720,10435,7624,4431,2048,691,188,177
"금천구","외국인",19268,745,375,119,145,337,1585,1927,1510,1881,2764,3670,2741,1166,203,46,24,20,5,4,-,1,18337,807,483,155,136,285,1359,1952,1615,1683,2678,3249,2700,907,223,49,27,17,6,5,-,1,20104,839,538,211,147,441,1202,2012,1677,1660,2841,3458,3654,1039,264,62,30,14,9,5,-,1,19010,822,583,263,157,423,952,1808,1613,1553,2427,3116,3619,1210,316,89,28,13,12,3,2,1,16102,695,537,272,139,359,737,1507,1440,1239,1882,2505,3088,1174,359,104,31,15,13,2,3,1
"영등포구","계",406779,16489,14103,12664,17084,23928,33631,37573,34940,32743,35195,35055,35653,25877,18162,13817,10023,5950,2447,926,291,228,402024,15704,13889,12457,15891,23481,33896,36552,35364,31334,34853,33569,34978,26075,18477,13902,11033,6388,2671,975,301,234,403600,14974,13577,12088,14892,23176,35332,36719,36042,29656,34562,33939,35616,27354,18416,14479,11436,6802,2919,1056,316,249,400986,14111,13494,11733,14015,22602,36612,36846,35177,29297,32894,32966,34853,28514,19037,15013,11484,7352,3228,1150,338,270,407367,13798,13930,11971,13142,22614,38449,38441,35853,30197,31412,32922,33666,29284,20735,15922,11715,7677,3732,1252,368,287
"영등포구","한국인",370613,15068,13374,12337,16779,23337,30612,34136,32051,29494,30226,28128,30222,23663,17748,13716,9952,5907,2429,916,290,228,368550,14330,13046,12030,15603,22917,31429,33022,32490,28471,30238,27591,29864,24220,18043,13800,10956,6353,2652,962,299,234,367778,13611,12678,11574,14552,22338,33206,33176,33034,26789,29846,27807,29044,25217,17929,14350,11365,6761,2898,1043,311,249,367678,12883,12564,11192,13667,21731,34924,33614,32372,26642,28882,27733,28435,26082,18444,14850,11416,7304,3206,1136,332,269,379480,12788,13048,11444,12834,21920,37156,35791,33454,27931,28507,28741,28190,27013,20059,15723,11657,7628,3711,1236,362,287
"영등포구","외국인",36166,1421,729,327,305,591,3019,3437,2889,3249,4969,6927,5431,2214,414,101,71,43,18,10,1,-,33474,1374,843,427,288,564,2467,3530,2874,2863,4615,5978,5114,1855,434,102,77,35,19,13,2,-,35822,1363,899,514,340,838,2126,3543,3008,2867,4716,6132,6572,2137,487,129,71,41,21,13,5,-,33308,1228,930,541,348,871,1688,3232,2805,2655,4012,5233,6418,2432,593,163,68,48,22,14,6,1,27887,1010,882,527,308,694,1293,2650,2399,2266,2905,4181,5476,2271,676,199,58,49,21,16,6,-
"동작구","계",413247,16012,15201,14240,19416,31299,36319,36546,35107,32761,32912,30517,32411,25275,18969,15043,10800,6110,2745,1008,303,253,408493,14807,14890,14038,18331,31301,36702,34280,34723,31410,32975,29726,32170,25885,19086,15136,11954,6516,2939,1063,315,246,409385,13785,14555,13654,17525,31800,38171,33169,34720,30011,32979,30327,31949,27261,19282,15869,12389,7060,3083,1179,347,270,408912,12708,14297,13357,16860,31549,39776,33147,32867,29677,32302,30520,31421,28205,19985,16507,12656,7651,3448,1319,370,290,401572,11143,13778,13211,15036,30100,40304,32748,30994,29251,30805,30576,29838,28598,21314,17112,12711,8126,3794,1435,382,316
"동작구","한국인",400997,15718,15056,14181,18866,29154,34672,35429,34334,32033,31765,28897,31119,24721,18866,15007,10782,6098,2739,1007,302,251,396217,14515,14726,13969,17778,28599,35176,33137,33987,30759,31918,28287,30874,25421,18980,15098,11941,6499,2933,1062,314,244,396203,13499,14384,13572,16888,28661,36674,32005,33937,29357,31947,28898,30393,26723,19152,15834,12369,7042,3077,1177,347,267,395963,12473,14123,13266,16185,28188,38194,32056,32105,29050,31434,29357,29901,27637,19839,16469,12637,7632,3442,1318,370,287,391220,10942,13622,13111,14710,27603,38942,31789,30307,28722,30190,29702,28641,28011,21151,17066,12689,8108,3787,1432,382,313
"동작구","외국인",12250,294,145,59,550,2145,1647,1117,773,728,1147,1620,1292,554,103,36,18,12,6,1,1,2,12276,292,164,69,553,2702,1526,1143,736,651,1057,1439,1296,464,106,38,13,17,6,1,1,2,13182,286,171,82,637,3139,1497,1164,783,654,1032,1429,1556,538,130,35,20,18,6,2,-,3,12949,235,174,91,675,3361,1582,1091,762,627,868,1163,1520,568,146,38,19,19,6,1,-,3,10352,201,156,100,326,2497,1362,959,687,529,615,874,1197,587,163,46,22,18,7,3,-,3
"관악구","계",525607,17097,15595,15255,21582,41008,60000,53671,45017,40270,40376,37583,39417,31784,24402,18975,13017,6265,2749,1009,266,269,520929,15538,15038,14749,20082,40833,62559,51095,45045,38201,40195,36349,39313,31886,24753,19114,14665,6928,2959,1054,300,273,520040,13988,14173,14145,18921,41646,66354,50164,44465,35715,39955,36540,38895,32830,24482,19927,15265,7688,3128,1139,328,292,517334,12322,13694,13494,17745,41202,69774,50342,41882,34770,38826,36521,37689,33879,24946,20530,15783,8617,3424,1248,341,305,509803,10314,12801,12927,16178,40485,71836,50689,39117,34125,36493,36105,35677,34181,26323,21260,16031,9313,3864,1409,352,323
"관악구","한국인",506851,16370,15284,15120,21254,39635,57510,51521,43595,38922,38271,34718,37183,30809,24225,18922,12989,6242,2742,1006,264,269,503297,14858,14675,14577,19788,39452,60338,48985,43569,36991,38347,33896,37045,31047,24557,19061,14635,6903,2951,1050,299,273,501957,13371,13794,13944,18615,40183,64277,48106,42922,34521,38107,34123,36204,31902,24256,19861,15237,7666,3116,1132,328,292,500094,11775,13322,13277,17423,39760,67627,48368,40490,33650,37219,34456,35080,32860,24683,20453,15758,8594,3412,1242,340,305,495060,9898,12474,12731,15869,39220,69915,48899,37882,33151,35333,34474,33578,33206,26037,21172,16004,9292,3849,1402,351,323
"관악구","외국인",18756,727,311,135,328,1373,2490,2150,1422,1348,2105,2865,2234,975,177,53,28,23,7,3,2,-,17632,680,363,172,294,1381,2221,2110,1476,1210,1848,2453,2268,839,196,53,30,25,8,4,1,-,18083,617,379,201,306,1463,2077,2058,1543,1194,1848,2417,2691,928,226,66,28,22,12,7,-,-,17240,547,372,217,322,1442,2147,1974,1392,1120,1607,2065,2609,1019,263,77,25,23,12,6,1,-,14743,416,327,196,309,1265,1921,1790,1235,974,1160,1631,2099,975,286,88,27,21,15,7,1,-
"서초구","계",451477,19325,22452,22643,26751,28330,31695,36337,39709,41457,41978,32311,31733,25772,18608,13971,8959,5099,2680,1139,334,194,445401,17417,22360,22771,25470,27414,31819,33723,39061,40042,42631,32349,30876,26263,18901,14518,9825,5477,2754,1227,322,181,438163,16015,21796,22891,24291,26556,31473,31783,38462,38118,42630,32956,29880,26561,18978,15167,10177,5809,2782,1244,407,187,435107,14840,21503,22494,23731,25851,31347,31463,36523,37414,42069,33815,29565,27356,19412,15893,10646,6239,2960,1365,412,209,429025,13239,20913,23247,22318,25343,30404,30207,34113,37601,40591,35015,28729,27136,20838,16353,11114,6470,3329,1412,420,233
"서초구","한국인",447192,19148,22292,22519,26652,28108,31164,35666,39133,41001,41578,31910,31467,25648,18569,13954,8946,5094,2678,1139,333,193,441102,17234,22169,22640,25357,27132,31335,33023,38507,39572,42245,31984,30639,26146,18853,14500,9814,5472,2753,1225,321,181,433951,15858,21609,22735,24197,26304,30984,31130,37902,37637,42240,32611,29622,26459,18932,15146,10170,5800,2781,1241,406,187,430826,14693,21308,22339,23624,25603,30828,30845,35957,36908,41660,33496,29283,27246,19359,15872,10635,6230,2958,1362,412,208,425126,13125,20726,23103,22226,25144,29947,29652,33572,37128,40227,34723,28474,27007,20790,16331,11103,6461,3326,1409,420,232
"서초구","외국인",4285,177,160,124,99,222,531,671,576,456,400,401,266,124,39,17,13,5,2,-,1,1,4299,183,191,131,113,282,484,700,554,470,386,365,237,117,48,18,11,5,1,2,1,-,4212,157,187,156,94,252,489,653,560,481,390,345,258,102,46,21,7,9,1,3,1,-,4281,147,195,155,107,248,519,618,566,506,409,319,282,110,53,21,11,9,2,3,-,1,3899,114,187,144,92,199,457,555,541,473,364,292,255,129,48,22,11,9,3,3,-,1
"강남구","계",572140,20342,23318,26940,38324,39328,43526,48499,49432,49023,55395,43568,39723,32791,22953,16798,10716,6114,3279,1392,442,237,561052,18374,23210,27231,35880,37714,43060,44424,48713,47556,55328,43257,38360,32885,23751,17572,11706,6407,3463,1480,447,234,547453,16532,22889,27476,33643,35734,42140,41547,47747,45946,54344,42844,36872,32654,23679,18636,12153,6872,3507,1513,480,245,550209,15439,23402,28114,32497,34690,42754,41270,45900,46859,53979,44027,36818,33435,24599,19859,13042,7357,3705,1706,485,272,544055,13675,23210,29194,30089,33765,41597,40207,43175,47545,52514,44957,35919,33112,26516,20630,13589,7845,3979,1733,507,297
"강남구","한국인",567115,20235,23239,26876,38220,38888,42574,47580,48855,48581,55010,43181,39428,32626,22899,16765,10704,6109,3276,1391,441,237,556164,18281,23136,27174,35779,37259,42133,43516,48129,47126,54967,42895,38088,32735,23691,17542,11693,6400,3461,1479,446,234,542364,16438,22804,27415,33550,35266,41202,40578,47113,45504,53967,42518,36560,32492,23611,18600,12141,6865,3504,1512,480,244,545169,15369,23335,28063,32388,34181,41785,40309,45314,46394,53610,43717,36529,33279,24531,19823,13030,7350,3703,1703,485,271,539231,13621,23145,29138,29996,33282,40658,39296,42542,47098,52168,44682,35668,32978,26445,20595,13572,7836,3977,1731,507,296
"강남구","외국인",5025,107,79,64,104,440,952,919,577,442,385,387,295,165,54,33,12,5,3,1,1,-,4888,93,74,57,101,455,927,908,584,430,361,362,272,150,60,30,13,7,2,1,1,-,5089,94,85,61,93,468,938,969,634,442,377,326,312,162,68,36,12,7,3,1,-,1,5040,70,67,51,109,509,969,961,586,465,369,310,289,156,68,36,12,7,2,3,-,1,4824,54,65,56,93,483,939,911,633,447,346,275,251,134,71,35,17,9,2,2,-,1
"송파구","계",664946,27444,28627,29212,38088,44609,49518,57125,57859,55625,58444,51822,53623,41886,27152,18700,12162,7319,3663,1455,391,222,671173,26782,28968,29447,36206,43833,51333,55827,60112,54361,59307,51362,53361,43692,29171,19972,13483,7781,3917,1607,425,226,673507,25575,28591,28893,34622,43001,52917,54859,61250,52518,58778,52200,53114,45825,30618,21596,14288,8237,4191,1685,501,248,682741,24742,29288,28804,33042,42090,54975,55673,60594,53825,58090,53561,52544,48179,32847,23357,15127,8875,4488,1860,510,270,673926,22147,28933,29160,30075,40527,54500,54443,57750,54660,55712,53466,50486,48584,36021,24753,15743,9176,4970,1986,535,299
"송파구","한국인",657831,27202,28492,29157,37966,44255,48619,56183,57186,54982,57624,50870,52838,41539,27064,18670,12144,7313,3659,1455,391,222,664496,26549,28816,29390,36089,43494,50553,54883,59420,53827,58525,50466,52630,43412,29088,19944,13464,7773,3915,1607,425,226,666635,25346,28423,28815,34509,42666,52188,53931,60495,51965,58000,51313,52264,45509,30523,21568,14270,8229,4187,1685,501,248,675961,24527,29107,28709,32964,41736,54273,54723,59804,53263,57388,52751,51698,47836,32762,23322,15107,8867,4485,1859,510,270,667960,21984,28760,29061,30007,40237,53882,53580,57010,54173,55126,52816,49750,48265,35919,24716,15724,9165,4967,1984,535,299
"송파구","외국인",7115,242,135,55,122,354,899,942,673,643,820,952,785,347,88,30,18,6,4,-,-,-,6677,233,152,57,117,339,780,944,692,534,782,896,731,280,83,28,19,8,2,-,-,-,6872,229,168,78,113,335,729,928,755,553,778,887,850,316,95,28,18,8,4,-,-,-,6780,215,181,95,78,354,702,950,790,562,702,810,846,343,85,35,20,8,3,1,-,-,5966,163,173,99,68,290,618,863,740,487,586,650,736,319,102,37,19,11,3,2,-,-
"강동구","계",448471,17080,17893,18205,25277,30435,32163,35238,37004,35349,38649,36812,40121,31050,20329,14029,9028,5339,2879,1087,299,205,440359,16244,17839,18062,23282,28460,32038,32974,37645,34323,38089,34848,39055,31339,21328,14520,10132,5615,2929,1128,302,207,431920,14952,17065,17611,21712,27170,31697,31149,37044,32696,37149,34760,37448,32697,21754,15713,10592,5979,2958,1221,342,211,440390,14711,17684,17715,20860,26577,33085,31801,36928,33719,37032,35177,37029,34620,23443,17205,11240,6471,3147,1351,366,229,463998,15408,19549,19381,19703,26857,35248,34393,38656,37314,37468,36692,36536,36774,26769,18646,12027,6925,3531,1486,379,256
"강동구","한국인",444168,16946,17823,18175,25223,30239,31645,34739,36608,34969,38119,36174,39566,30821,20287,14010,9022,5336,2877,1086,299,204,436223,16120,17748,18026,23239,28285,31568,32456,37231,33951,37572,34293,38508,31146,21282,14500,10127,5609,2927,1127,302,206,427573,14818,16973,17567,21661,26954,31258,30633,36600,32314,36617,34194,36823,32492,21690,15692,10585,5974,2956,1220,342,210,436067,14581,17581,17661,20800,26339,32666,31284,36459,33355,36558,34650,36393,34399,23374,17183,11227,6467,3145,1351,366,228,459970,15301,19449,19321,19640,26636,34821,33875,38211,36959,37085,36237,35990,36542,26702,18615,12017,6920,3530,1485,379,255
"강동구","외국인",4303,134,70,30,54,196,518,499,396,380,530,638,555,229,42,19,6,3,2,1,-,1,4136,124,91,36,43,175,470,518,414,372,517,555,547,193,46,20,5,6,2,1,-,1,4347,134,92,44,51,216,439,516,444,382,532,566,625,205,64,21,7,5,2,1,-,1,4323,130,103,54,60,238,419,517,469,364,474,527,636,221,69,22,13,4,2,-,-,1,4028,107,100,60,63,221,427,518,445,355,383,455,546,232,67,31,10,5,1,1,-,1
